ID (frame),Elapsed Time,Angle left eye,Angle right eye,Block seen,Reaction time block,On Target
199,0.01671133,29.14583,26.2454,,,Not looking at Target
200,0.01642256,19.97729,17.81468,,,Not looking at Target
201,0.01656524,14.43797,11.60193,,,Not looking at Target
202,0.01699395,13.78858,11.66079,,,Not looking at Target
203,0.01614028,13.8096,11.71575,,,Looking at Target
204,0.01685059,13.76275,11.72521,,,Looking at Target
205,0.01699259,13.67052,11.70695,,,Looking at Target
206,0.01599453,13.46576,11.86174,,,Looking at Target
207,0.01642871,13.38846,12.03611,,,Looking at Target
208,0.01656831,13.19977,12.06165,,,Looking at Target
209,0.01698883,13.17344,12.11299,,,Looking at Target
210,0.01614301,13.16521,12.31725,,,Looking at Target
211,0.01656695,13.14669,12.32843,,,Looking at Target
212,0.01656729,13.13,12.32733,,,Looking at Target
213,0.01669904,13.13506,12.32555,,,Looking at Target
214,0.01643314,13.17095,12.35045,,,Looking at Target
215,0.01656797,13.18445,12.51698,,,Looking at Target
216,0.01656797,13.15561,12.57212,,,Looking at Target
217,0.01656558,13.20361,12.58584,,,Looking at Target
218,0.01685128,13.28857,12.64999,,,Looking at Target
219,0.01628057,13.30359,12.67211,,,Looking at Target
220,0.01669734,13.25344,12.68878,,,Looking at Target
221,0.01699703,13.16167,12.70003,,,Looking at Target
222,0.01600614,13.16416,12.6956,,,Looking at Target
223,0.0165666,13.16255,12.63838,,,Looking at Target
224,0.0165666,13.16119,12.62514,,,Looking at Target
225,0.01684104,13.09075,12.59045,,,Looking at Target
226,0.01629149,13.11298,12.58398,,,Looking at Target
227,0.01669734,13.18545,12.62736,,,Looking at Target
228,0.01643724,13.19064,12.63702,,,Looking at Target
229,0.0165666,13.20584,12.58516,TRUE,0.6462431,Looking at Target
230,0.0165666,13.22507,12.5975,,,Not looking at Target
231,0.0370169,13.40793,12.86298,,,Not looking at Target
232,0.01656763,13.45588,12.88428,,,Not looking at Target
233,0.01680451,13.53756,12.93942,,,Not looking at Target
234,0.0170001,13.59536,13.02177,,,Not looking at Target
235,0.01599043,13.6618,13.04435,,,Not looking at Target
236,0.0164724,13.759,13.06057,,,Not looking at Target
237,0.01656592,19.79307,19.17212,,,Not looking at Target
238,0.01694719,22.6859,22.52651,,,Not looking at Target
239,0.0161867,29.32662,28.72683,,,Not looking at Target
240,0.01680008,33.72077,34.70891,,,Not looking at Target
241,0.01699498,37.19909,38.74198,,,Not looking at Target
242,0.01599487,36.67108,38.43799,,,Not looking at Target
243,0.01699737,35.94313,37.48747,,,Not looking at Target
244,0.01604641,35.19925,36.7494,,,Not looking at Target
245,0.01694036,34.59597,36.13238,,,Not looking at Target
246,0.01619182,34.03463,35.52265,,,Not looking at Target
247,0.01679871,33.62235,35.20581,,,Not looking at Target
248,0.01699259,33.33836,34.88774,,,Looking at Target
249,0.01599282,33.05492,34.5714,,,Looking at Target
