ID (frame),Elapsed Time,Angle left eye,Angle right eye,Block seen,Reaction time block,On Target
657,0.0293629,49.09034,50.17908,,,
658,0.02745621,49.30383,50.46059,,,
659,0.02307622,49.33852,50.67038,,,
660,0.03393302,49.47234,50.98079,,,
661,0.0297865,49.60268,51.15351,,,
662,0.02505459,49.2874,51.10752,,,
663,0.02764429,49.01096,50.96114,,,
664,0.02732139,48.43853,50.7098,,,
665,0.022498,eye closed,eye closed,,,
666,0.02699336,eye closed,eye closed,,,
667,0.02715959,eye closed,eye closed,,,
668,0.02862528,50.75651,eye closed,,,
669,0.02704798,52.70623,58.7726,,,
670,0.02475729,52.91322,58.18721,,,
671,0.02775693,53.10864,57.69767,,,
672,0.02817301,53.64909,57.39241,,,
673,0.03471195,53.43682,56.99194,,,
674,0.03500072,53.18423,56.6951,,,
675,0.02984726,52.90751,56.41166,,,
676,0.02901406,52.67956,56.08277,,,
677,0.02806788,52.4389,55.83466,,,
678,0.02653768,52.13341,55.51611,,,
679,0.02295504,52.06694,55.30517,,,
680,0.02580177,51.99408,55.18113,,,
681,0.0289847,52.10244,55.03904,,,
682,0.03000734,52.0946,54.89721,,,
683,0.03150136,52.02346,54.80607,,,
684,0.02809894,51.9444,54.66876,,,
685,0.02377254,50.0898,52.69102,,,
686,0.03185191,50.03167,52.44952,,,
687,0.0315215,50.12218,52.14357,,,
688,0.02920111,54.9238,58.69697,,,
689,0.02839386,eye closed,eye closed,,,
690,0.02998481,eye closed,eye closed,,,
691,0.05362082,49.96932,51.21937,,,
692,0.02867102,49.68083,51.37588,,,
693,0.02689062,49.60344,51.42578,,,
694,0.02687799,49.83436,51.40789,,,
695,0.03061526,49.78772,51.42684,,,
696,0.02731388,50.00804,51.47307,,,
697,0.02487129,50.29891,51.43332,,,
698,0.03460511,50.42663,51.49549,,,
699,0.02750502,50.4693,51.48157,,,
700,0.02782827,50.53829,51.43944,,,
701,0.02762142,50.50958,51.36879,,,
702,0.02788049,50.32856,51.14937,,,
703,0.02671176,50.15239,50.90079,,,
704,0.02179895,50.05297,50.79528,,,
705,0.02612399,50.04097,50.73996,,,
706,0.02696674,50.07469,50.81685,,,
707,0.02517064,50.15834,50.87307,,,
708,0.02306086,50.18925,50.89394,,,
709,0.02432106,50.16055,50.87785,,,
710,0.0277385,49.87426,50.78991,,,
711,0.0276023,49.61246,50.5241,,,
712,0.02122243,49.17411,50.07904,,,
713,0.02691213,48.49286,49.45171,,,
714,0.0254478,47.47486,48.63995,,,
715,0.0266237,46.51194,47.89859,,,
716,0.02239014,45.93621,47.36268,,,
717,0.02437192,45.65285,47.05915,,,
718,0.02746918,45.54644,46.95335,,,
719,0.02657045,45.84904,47.28121,,,
720,0.02238706,46.14728,47.56331,,,
721,0.02901782,46.55032,47.99804,,,
722,0.02749103,46.89227,48.37392,,,
723,0.03034594,47.3184,48.78934,,,
724,0.02881097,47.89668,49.37037,,,
725,0.02846349,48.68643,50.23163,,,
726,0.02902294,49.95914,51.31405,,,
727,0.03248338,51.44188,52.67982,,,
728,0.06305017,47.0788,48.86361,,,
729,0.02835972,48.44566,50.26088,,,
730,0.02736883,48.91826,50.83867,,,
731,0.0264817,49.24255,51.2404,,,
732,0.02511978,49.56476,51.52852,,,
733,0.0225393,49.79218,51.77404,,,
734,0.03018552,50.06838,52.04709,,,
735,0.02683294,50.31118,52.2903,,,
736,0.02856794,50.52347,52.47821,,,
737,0.0298848,50.65237,52.59747,,,
738,0.03329678,50.88408,52.69077,,,
739,0.02763712,57.28114,57.93687,,,
740,0.02274307,57.25674,58.06242,,,
741,0.02763849,57.18998,58.02787,,,
742,0.02762449,57.14085,58.02056,,,
743,0.02985784,56.98579,57.84549,,,
744,0.02587413,56.71101,57.58348,,,
745,0.02223073,56.43889,57.32848,,,
746,0.02771119,56.08867,56.89042,,,
747,0.02797436,55.55695,56.08627,,,
748,0.02826825,56.79087,55.80902,,,
749,0.02632469,69.86299,68.30966,,,
750,0.02760025,eye closed,eye closed,,,
751,0.03378966,eye closed,eye closed,,,
752,0.02606528,eye closed,eye closed,,,
753,0.02780813,eye closed,eye closed,,,
754,0.02502796,eye closed,eye closed,,,
755,0.02871881,eye closed,eye closed,,,
756,0.02131971,eye closed,eye closed,,,
757,0.02794193,eye closed,eye closed,,,
758,0.02873792,eye closed,82.7434,,,
759,0.02684488,eye closed,eye closed,,,
760,0.02814229,eye closed,74.79623,,,
761,0.02267617,eye closed,78.53613,,,
762,0.0284908,eye closed,73.06319,,,
763,0.03000939,eye closed,65.792,,,
764,0.07678237,68.34016,68.59656,,,
765,0.03948994,70.37296,70.18857,,,
766,0.02919975,70.61575,70.38715,,,
767,0.03183075,54.31643,56.27761,,,
768,0.03167919,41.33635,39.31339,,,
769,0.02804058,29.33073,25.77221,,,
770,0.03038213,29.54574,25.89675,,,
771,0.03028519,32.68142,eye closed,,,
772,0.02881302,36.78275,36.70712,,,
773,0.02784602,39.97742,40.52137,,,
774,0.03317799,43.43488,44.49404,,,
775,0.0269425,45.83228,47.53857,,,
776,0.02766579,47.63569,49.45229,,,
777,0.02757363,49.36709,51.0549,,,
778,0.0252372,50.20621,51.92829,,,
779,0.02914001,50.50826,52.25564,,,
780,0.02718622,50.18945,52.0907,,,
781,0.02204744,49.36568,51.45111,,,
782,0.02652778,48.78664,50.87928,,,
783,0.02692202,48.36201,50.33228,,,
784,0.02577446,48.14725,49.80992,,,
785,0.02478289,47.89047,49.41797,,,
786,0.03160649,47.86977,49.43074,,,
787,0.03365586,56.84708,58.58805,,,
788,0.02482351,60.72744,63.95039,,,
789,0.02833446,60.22049,63.48959,,,
790,0.02631206,59.38266,62.89586,,,
791,0.02635985,58.83935,62.24808,,,
792,0.02279427,57.99291,61.55972,,,
793,0.02696537,57.27441,60.67747,,,
794,0.03050774,56.56728,59.99609,,,
795,0.02872939,56.28764,59.72741,,,
796,0.03256769,56.33652,59.78458,,,
797,0.02787981,56.51199,59.9892,,,
798,0.02359743,56.75494,60.29665,,,
799,0.03263186,66.37288,67.14654,,,
800,0.05293644,83.86301,83.38079,,,
801,0.02793988,82.10679,81.57887,,,
802,0.02717325,79.16595,79.66595,,,
803,0.02530513,76.68795,77.87399,,,
804,0.02639876,75.01019,76.27721,,,
805,0.02732685,73.94727,75.18473,,,
806,0.03105729,72.84448,73.87827,,,
807,0.02772143,71.65404,72.84486,,,
808,0.02343223,70.27377,71.01815,,,
809,0.02674351,66.91341,69.09229,,,
810,0.02842185,eye closed,72.47058,,,
811,0.03336914,eye closed,70.07697,,,
812,0.03105046,eye closed,69.48262,,,
813,0.02843482,eye closed,66.67201,,,
814,0.03116139,65.405,eye closed,,,
815,0.02932502,57.03676,eye closed,,,
816,0.02545702,51.99061,eye closed,,,
817,0.03115183,45.38394,46.7878,,,
818,0.0317816,36.22335,36.92027,,,
819,0.03423271,37.78557,36.63419,,,
820,0.03569533,47.6749,48.06101,,,
821,0.03851236,46.68111,45.0489,,,
822,0.04544997,40.34315,39.1553,,,
823,0.04578072,31.20565,29.76934,,,
824,0.04284457,24.36624,24.05045,,,
825,0.04774578,25.65453,27.25884,,,
826,0.05213568,36.74764,31.24406,,,
827,0.053785,21.59736,18.97005,,,
828,0.05250602,9.662309,11.67425,,,
829,0.07720016,7.708183,9.337005,,,
830,0.06933139,14.37464,12.76447,,,
831,0.06752095,10.41922,8.925857,,,
832,0.0634625,7.414365,eye closed,,,
833,0.06729431,20.54212,19.2482,,,
834,0.07097662,33.77883,31.03813,,,
835,0.06985193,eye closed,eye closed,,,
836,0.07903825,26.51394,eye closed,,,
837,0.07728106,38.7975,eye closed,,,
838,0.07887816,46.05237,45.53482,,,
839,0.07426094,51.17031,49.89741,,,
840,0.07874402,51.99578,50.36004,,,
841,0.08117738,53.04054,55.29667,,,
842,0.07584473,eye closed,eye closed,,,
843,0.07835967,eye closed,eye closed,,,
844,0.06219854,eye closed,eye closed,,,
845,0.05191449,eye closed,eye closed,,,
846,0.04518475,eye closed,eye closed,,,
847,0.03719413,25.8235,26.43492,,,
848,0.03769862,36.35443,36.97413,,,
849,0.04251279,eye closed,eye closed,,,
850,0.03133172,52.99856,54.92808,,,
851,0.02910281,58.11085,60.04581,,,
852,0.0282621,61.3977,63.33739,,,
853,0.0300524,53.70777,54.81272,,,
854,0.03021419,52.14824,53.21699,,,
855,0.02977251,54.56347,55.70827,,,
856,0.0231636,56.04652,57.11934,,,
857,0.02803921,56.95563,58.08961,,,
858,0.0293373,57.9581,59.2763,,,
859,0.02817882,58.42626,59.8742,,,
860,0.03063369,58.69276,60.25365,,,
861,0.03731428,58.8014,60.99789,,,
862,0.03114125,59.15902,61.53046,,,
863,0.03095147,59.82004,62.29525,,,
864,0.02927552,60.46648,62.93766,,,
865,0.02388142,60.88401,63.41684,,,
866,0.02794637,61.53823,63.9661,,,
867,0.0267203,59.12617,61.66949,,,
868,0.02733265,57.36735,58.81075,,,
869,0.02836007,57.42001,58.97852,,,
870,0.02913011,57.53476,58.98669,,,
871,0.02259869,57.61542,59.09337,,,
872,0.0295148,57.52751,59.30945,,,
873,0.03350499,57.81475,59.71426,,,
874,0.06326213,67.79778,66.92325,,,
875,0.03012681,71.4325,72.00828,,,
876,0.02770163,eye closed,eye closed,,,
877,0.02752073,71.59898,71.72868,,,
878,0.02316053,71.03061,71.67056,,,
879,0.02930966,70.97215,71.37018,,,
880,0.02771733,70.73981,71.24773,,,
881,0.02761528,70.51357,70.7114,,,
882,0.02970287,69.84946,70.06399,,,
883,0.02849694,68.21918,69.31819,,,
884,0.0233899,67.47977,69.01816,,,
885,0.03178569,67.07735,68.50507,,,
886,0.02713536,66.52621,67.97337,,,
887,0.02605709,66.15115,67.50475,,,
888,0.02883384,65.94022,66.66843,,,
889,0.02809485,65.55115,66.25436,,,
890,0.02191944,65.03719,65.81995,,,
891,0.02685342,64.61084,65.23631,,,
892,0.02949193,63.95351,64.697,,,
893,0.02882223,62.83463,63.71386,,,
894,0.02713536,61.76788,62.78692,,,
895,0.02484399,60.14185,60.90344,,,
896,0.0301903,56.03751,56.739,,,
897,0.02836553,56.56135,57.56541,,,
898,0.0357892,66.41805,eye closed,,,
899,0.03531679,56.29522,eye closed,,,
900,0.03027631,52.79874,eye closed,,,
901,0.03121771,47.2944,eye closed,,,
902,0.03233353,40.49258,eye closed,,,
903,0.03397672,31.60433,eye closed,,,
904,0.03731155,19.5576,eye closed,,,
905,0.04440787,3.213941,eye closed,,,
906,0.05184418,eye closed,eye closed,,,
907,0.07829858,eye closed,eye closed,,,
908,0.07658439,22.43792,25.97607,,,
909,0.06625017,41.20274,42.49827,,,
910,0.06891838,35.47497,33.86689,,,
911,0.07228085,27.4668,eye closed,,,
912,0.07320451,37.5438,40.81208,,,
913,0.08839352,49.40859,52.87091,,,
914,0.08692306,65.35066,65.11754,,,
915,0.07254881,58.41244,57.72668,,,
916,0.07087524,57.93339,eye closed,,,
917,0.07521258,68.13708,eye closed,,,
918,0.0711292,76.63309,eye closed,,,
919,0.07628504,78.22859,76.62433,,,
920,0.06911328,78.14335,75.43987,,,
921,0.06739159,78.56084,78.88322,,,
922,0.07173336,82.2039,eye closed,,,
923,0.06740354,80.61788,79.4458,,,
924,0.06988435,eye closed,84.52358,,,
925,0.07500436,eye closed,82.48644,,,
926,0.06512479,78.9142,80.2013,,,
927,0.07130567,eye closed,eye closed,,,
928,0.07175759,eye closed,eye closed,,,
929,0.06750014,eye closed,eye closed,,,
930,0.06627338,eye closed,eye closed,,,
931,0.07928025,eye closed,eye closed,,,
932,0.06750457,eye closed,eye closed,,,
933,0.06488347,eye closed,eye closed,,,
934,0.06888732,eye closed,eye closed,,,
935,0.06531423,eye closed,eye closed,,,
936,0.08138662,eye closed,eye closed,,,
937,0.07230031,eye closed,eye closed,,,
938,0.05828139,eye closed,eye closed,,,
939,0.05736832,eye closed,eye closed,,,
940,0.05318152,eye closed,eye closed,,,
941,0.05285623,eye closed,eye closed,,,
942,0.05886849,eye closed,eye closed,,,
943,0.06518999,eye closed,68.6133,,,
944,0.06386357,eye closed,67.60379,,,
945,0.06271566,eye closed,eye closed,,,
946,0.05837799,eye closed,eye closed,,,
947,0.06450322,eye closed,eye closed,,,
948,0.06113494,eye closed,eye closed,,,
949,0.06823298,eye closed,eye closed,,,
950,0.07109404,eye closed,eye closed,,,
951,0.06118273,eye closed,eye closed,,,
952,0.06965839,eye closed,eye closed,,,
953,0.0592856,eye closed,eye closed,,,
954,0.06225827,eye closed,eye closed,,,
955,0.05970373,eye closed,eye closed,,,
956,0.07841156,eye closed,eye closed,,,
957,0.06433017,eye closed,eye closed,,,
958,0.06562007,eye closed,65.76384,,,
959,0.06999051,eye closed,65.31749,,,
960,0.06619112,eye closed,65.45938,,,
961,0.06825892,eye closed,eye closed,,,
962,0.07755754,eye closed,eye closed,,,
963,0.0679408,eye closed,eye closed,,,
964,0.06916516,92.31866,92.0947,,,
965,0.07351205,89.17283,88.08779,,,
966,0.06810191,85.08047,83.75907,,,
967,0.09829357,65.0029,62.38581,,,
968,0.07120975,63.65814,60.81171,,,
969,0.07023115,62.02732,59.1441,,,
970,0.06944506,eye closed,71.81516,,,
971,0.07135345,eye closed,73.72689,,,
972,0.06888322,76.29495,75.49029,,,
973,0.08317623,79.73566,76.69669,,,
974,0.06874532,66.32156,64.63712,,,
975,0.07140227,70.14355,66.77869,,,
976,0.07518253,77.16585,74.30322,,,
977,0.07202145,82.9617,80.38531,,,
978,0.07621917,86.81333,84.06967,,,
979,0.07334036,91.37686,88.73814,,,
980,0.07049739,94.11565,91.94155,,,
981,0.08741082,95.87257,92.51322,,,
982,0.06850366,74.58099,73.86551,,,
983,0.0673735,78.04176,75.97041,,,
984,0.07424899,82.4127,78.66586,,,
985,0.06974372,102.4142,100.4104,,,
986,0.06998573,99.50121,97.31699,,,
987,0.08235635,97.00954,94.66924,,,
988,0.08737976,95.4451,92.9878,,,
989,0.07871125,93.08159,89.83262,,,
990,0.0815648,90.52328,86.36362,,,
991,0.07041547,78.21114,76.13785,,,
992,0.07204977,eye closed,eye closed,,,
993,0.06962153,65.75948,62.74175,,,
994,0.07307582,73.2153,74.23039,,,
995,0.06993692,80.99319,77.16535,,,
996,0.07627856,83.83712,79.51589,,,
997,0.0698823,85.48216,81.08891,,,
998,0.07063972,87.23529,82.82259,,,
999,0.07819242,87.81655,83.50359,,,
1000,0.07242456,111.8421,106.6863,,,
1001,0.06837293,114.8241,109.9356,,,
1002,0.08222767,108.616,103.8889,,,
1003,0.07004922,100.5177,95.53612,,,
1004,0.06878936,93.31824,88.20651,,,
1005,0.07442341,90.23411,85.79923,,,
1006,0.07113807,89.36682,84.99675,,,
1007,0.08778561,88.5634,84.62746,,,
1008,0.07422305,86.94385,83.23549,,,
1009,0.06728851,85.5489,81.75791,,,
1010,0.07051616,84.80107,81.67718,,,
1011,0.0702349,83.89905,80.67219,,,
1012,0.07501084,81.13499,77.13074,,,
1013,0.08414153,79.17699,76.39589,,,
1014,0.06900064,79.55605,76.78749,,,
1015,0.07040387,80.39029,77.35384,,,
1016,0.07004102,81.05986,77.71776,,,
1017,0.0726198,81.78783,78.11284,,,
1018,0.07186375,81.97607,79.09413,,,
1019,0.0759775,82.18761,79.70975,,,
1020,0.07540577,66.23897,65.47683,,,
1021,0.0702605,eye closed,eye closed,,,
1022,0.06701135,eye closed,eye closed,,,
1023,0.08934858,77.89249,eye closed,,,
1024,0.07187296,90.47774,88.73936,,,
1025,0.07999842,97.76196,95.55032,,,
1026,0.07033832,100.9145,98.52653,,,
1027,0.07176817,102.2766,100.2014,,,
1028,0.07214876,104.0941,102.0177,,,
1029,0.07181084,102.0137,99.64947,,,
1030,0.08326703,103.7772,101.6148,,,
1031,0.07642704,85.9361,88.45312,,,
1032,0.07435446,91.79092,eye closed,,,
1033,0.08422618,102.3668,104.5835,,,
1034,0.07557268,102.4102,105.2389,,,
1035,0.07075168,107.8186,110.724,,,
1036,0.1190385,103.3345,106.5692,,,
1037,0.07433364,104.1644,106.9939,,,
1038,0.07755617,103.909,105.6851,,,
1039,0.0786498,101.3334,103.109,,,
1040,0.07611369,eye closed,eye closed,,,
1041,0.08337148,eye closed,eye closed,,,
1042,0.07331578,eye closed,eye closed,,,
1043,0.07449373,95.65777,eye closed,,,
1044,0.07255939,73.22977,66.93324,,,
1045,0.07456165,eye closed,66.39008,,,
1046,0.08141666,eye closed,92.76387,,,
1047,0.09241239,eye closed,eye closed,,,
1048,0.07856379,eye closed,eye closed,,,
1049,0.09967665,38.36757,35.35704,,,
1050,0.0764564,28.92159,25.16424,,,
1051,0.07434149,26.1887,24.45262,,,
1052,0.08788801,39.31708,34.33041,,,
1053,0.071761,34.9354,30.162,,,
1054,0.07123467,32.6946,27.29898,,,
1055,0.07744217,31.14267,25.66575,,,
1056,0.06730455,31.28595,25.16535,,,
1057,0.07606079,31.8134,25.36847,,,
1058,0.08139891,28.20419,23.36545,,,
1059,0.07444935,29.46292,22.90132,,,
1060,0.07162447,31.90444,24.98546,,,
1061,0.07275361,20.15932,16.28002,,,
1062,0.07450157,11.20041,9.473574,,,
1063,0.08182251,11.96907,9.958544,,,
1064,0.07324342,12.63946,10.33683,,,
1065,0.07330588,15.24373,13.37949,,,
1066,0.0718303,16.44642,13.98609,,,
1067,0.07680046,16.61658,14.76643,,,
1068,0.0860431,17.23544,15.49346,,,
1069,0.0757884,22.40803,20.87837,,,
1070,0.07806032,31.87519,29.99308,,,
1071,0.07418448,32.60589,30.25003,,,
1072,0.0724389,33.09353,30.19825,,,
1073,0.07966357,31.11703,27.93918,,,
1074,0.07829243,19.58814,18.20234,,,
1075,0.07398138,eye closed,26.59487,,,
1076,0.1019206,eye closed,22.99348,,,
1077,0.08935267,26.19597,23.58291,,,
1078,0.07308573,35.36716,32.53209,,,
1079,0.08529899,35.58082,32.17404,,,
1080,0.07481117,36.01627,32.28836,,,
1081,0.07324888,36.71803,32.17501,,,
1082,0.07864708,30.99062,26.61919,,,
1083,0.07311917,31.54495,27.22218,,,
1084,0.08528499,31.31573,27.5,,,
1085,0.07777087,29.67179,25.96318,,,
1086,0.08190579,29.77105,23.05209,,,
1087,0.07082507,32.74235,eye closed,,,
1088,0.08012778,32.48043,27.46672,,,
1089,0.1010604,29.48675,25.43916,,,
1090,0.072941,27.35557,24.27944,,,
1091,0.07377727,27.78373,24.14589,,,
1092,0.07281231,28.75101,24.94881,,,
1093,0.07032331,29.29047,26.4203,,,
1094,0.0816416,30.56753,27.32451,,,
1095,0.07984516,31.72192,28.37576,,,
1096,0.0769544,32.98637,28.97234,,,
1097,0.107427,34.52074,30.14224,,,
1098,0.08916869,37.11533,33.65307,,,
1099,0.0814269,37.41695,35.15892,,,
1100,0.07914679,36.80525,34.76411,,,
1101,0.07147872,36.05203,34.58037,,,
1102,0.07563651,36.6111,36.42086,,,
1103,0.08055786,37.53216,37.22657,,,
1104,0.08344179,eye closed,29.20768,,,
1105,0.07258499,eye closed,46.68675,,,
1106,0.07879863,43.50166,43.07484,,,
1107,0.07639939,42.87433,42.44685,,,
1108,0.07782275,29.67819,30.58972,,,
1109,0.09901549,eye closed,eye closed,,,
1110,0.07776575,eye closed,eye closed,,,
1111,0.07977689,eye closed,eye closed,,,
1112,0.08201706,38.77038,38.24503,,,
1113,0.08920078,46.61685,44.82124,,,
1114,0.1204468,51.8181,48.93648,,,
1115,0.0809562,57.8076,54.89986,,,
1116,0.07435992,59.92223,55.77844,,,
1117,0.07691344,61.35538,56.79012,,,
1118,0.07651579,62.75413,57.66546,,,
1119,0.08561302,eye closed,eye closed,,,
1120,0.0883471,eye closed,eye closed,,,
1121,0.08907141,46.79996,44.94429,,,
1122,0.08558059,48.62008,46.74638,,,
1123,0.1134495,46.92797,43.27323,,,
1124,0.08997936,47.7071,46.53288,,,
1125,0.08021994,59.33569,55.75277,,,
1126,0.09284076,64.07706,60.58068,,,
1127,0.08445282,66.18152,62.98141,,,
1128,0.07277989,69.69476,65.7939,,,
1129,0.07289082,72.51737,68.60851,,,
1130,0.07516172,74.90044,70.7508,,,
1131,0.07170196,75.92164,71.68552,,,
1132,0.08503924,75.17326,71.15856,,,
1133,0.07319529,74.56871,70.69802,,,
1134,0.07963285,74.81161,71.08842,,,
1135,0.07029532,74.58649,70.91913,,,
1136,0.06452029,73.36139,69.76924,,,
1137,0.07324922,69.82897,66.41781,,,
1138,0.07795758,62.33599,58.87453,,,
1139,0.06448616,77.87006,74.31236,,,
1140,0.07261468,eye closed,eye closed,,,
1141,0.07090801,68.6306,eye closed,,,
1142,0.07267032,eye closed,39.16472,,,
1143,0.07983048,23.42343,18.75946,,,
1144,0.07542113,17.92651,12.56329,,,
1145,0.06900541,7.740097,2.325574,,,
1146,0.07410153,0.7873334,4.857122,,,
1147,0.07277067,1.928743,7.320192,,,
1148,0.07608878,3.545857,8.710976,,,
1149,0.08572463,5.682997,11.23149,,,
1150,0.06898767,9.745742,14.77941,,,
1151,0.06815038,4.004626,4.381729,,,
1152,0.06703728,1.779163,4.322233,,,
1153,0.06650139,9.569265,eye closed,,,
1154,0.09047566,11.73986,11.71349,,,
1155,0.05638323,7.160838,eye closed,,,
1156,0.05919002,9.058745,eye closed,,,
1157,0.0511284,16.91513,21.56756,,,
1158,0.04833253,19.90736,22.00334,,,
1159,0.04759969,26.00206,29.95175,TRUE,2.800355,
1160,0.04536566,32.67759,38.34563,,,
1161,0.05024912,38.91053,45.12528,,,
1162,0.05043276,42.69247,49.51788,,,
1163,0.04582373,44.0977,49.54419,,,
1164,0.03872945,45.77106,51.46791,,,
1165,0.04004153,37.3433,41.56917,,,
1166,0.04226532,39.30698,43.37051,,,
1167,0.03979646,38.44622,43.68361,,,
1168,0.03898681,35.54717,40.40526,,,
1169,0.03950223,34.15841,39.23059,,,
1170,0.04082967,34.81104,39.87061,,,
1171,0.0481506,37.19716,42.10655,,,
1172,0.04091501,eye closed,46.05217,,,
1173,0.04058289,43.91421,49.38477,,,
1174,0.03975652,39.66798,41.67635,,,
1175,0.0394995,44.53405,47.56087,,,
1176,0.04204994,49.5309,55.26495,,,
1177,0.05951941,52.9292,60.34766,,,
1178,0.0442,54.11558,61.00904,,,
1179,0.04046172,54.50748,60.97654,,,
1180,0.0490763,53.85904,59.64469,,,
1181,0.0408068,51.49388,57.91965,,,
1182,0.04043612,48.00294,54.19629,,,
1183,0.03893629,49.60805,53.1856,,,
1184,0.04080237,61.74121,66.5834,,,
1185,0.04042485,eye closed,70.83139,,,
1186,0.0430876,60.31746,eye closed,,,
1187,0.04363783,53.56779,62.04226,,,
1188,0.04390202,46.03327,53.58405,,,
1189,0.05458884,39.57267,46.47589,,,
1190,0.04798847,41.07053,48.42596,,,
1191,0.04732833,47.26585,52.38808,,,
1192,0.04718702,eye closed,55.92582,,,
1193,0.04480416,50.79413,57.38301,,,
1194,0.04531651,50.97213,57.76883,,,
1195,0.04244691,53.39198,59.59794,,,
1196,0.04320263,52.67521,59.5913,,,
1197,0.05621086,49.91795,55.64928,,,
1198,0.04791372,48.31833,56.67447,,,
1199,0.07252116,56.04293,63.0346,,,
1200,0.04374978,eye closed,62.32145,,,
1201,0.04012789,61.15888,66.87756,,,
1202,0.04135328,64.58406,69.28497,,,
1203,0.04399691,66.66604,71.39946,,,
1204,0.04060951,67.77439,73.1123,,,
1205,0.05605897,68.75018,75.79604,,,
1206,0.04081568,72.32072,79.56207,,,
1207,0.03744603,75.99184,82.52727,,,
1208,0.03793482,78.47921,82.38823,,,
1209,0.03815157,79.15984,84.28343,,,
1210,0.04096894,79.98566,85.20885,,,
1211,0.03826762,80.74268,86.04871,,,
1212,0.04029412,86.91895,91.47823,,,
1213,0.03660567,87.82908,92.55231,,,
1214,0.0390858,84.66772,90.28217,,,
1215,0.04718155,83.35996,89.26266,,,
1216,0.03662717,84.09187,90.59648,,,
1217,0.03818331,86.65211,92.55374,,,
1218,0.03773753,89.87853,95.87719,,,
1219,0.03622337,92.74911,97.7519,,,
1220,0.03740336,93.16761,97.58162,,,
1221,0.0377505,90.10113,95.88543,,,
1222,0.03775937,91.39944,96.28364,,,
1223,0.03524852,95.87508,101.1671,,,
1224,0.06138514,93.89632,99.19093,,,
1225,0.04563566,92.84338,98.62724,,,
1226,0.0390503,92.51871,96.52583,,,
1227,0.03859121,88.9202,93.91785,,,
1228,0.03788601,87.87775,92.13924,,,
1229,0.03501437,86.58898,90.24709,,,
1230,0.03873695,84.73399,87.49557,,,
1231,0.03572195,81.56536,86.424,,,
1232,0.03604076,79.24711,84.19691,,,
1233,0.03625171,76.83483,81.4801,,,
1234,0.03719344,74.2782,79.63337,,,
1235,0.03996337,70.49277,75.90806,,,
1236,0.04361223,66.90353,71.27429,,,
1237,0.03937764,62.58091,65.16239,,,
1238,0.03634762,70.01113,eye closed,,,
1239,0.03530041,70.36803,eye closed,,,
1240,0.03809388,53.78273,eye closed,,,
1241,0.03842805,eye closed,eye closed,,,
1242,0.03634489,eye closed,eye closed,,,
1243,0.04081978,eye closed,eye closed,,,
1244,0.04709144,eye closed,eye closed,,,
1245,0.05376998,55.60226,eye closed,,,
1246,0.05717376,eye closed,52.95152,,,
1247,0.05709969,50.6977,51.61995,,,
1248,0.05455846,49.53189,50.24476,,,
1249,0.05964331,50.0736,50.72516,,,
1250,0.05443046,eye closed,33.50031,,,
1251,0.05159568,eye closed,38.1677,,,
1252,0.0528122,eye closed,eye closed,,,
1253,0.06264671,36.08031,36.16451,,,
1254,0.04942036,35.0055,37.04423,,,
1255,0.05344605,eye closed,51.79989,,,
1256,0.05691435,40.67754,eye closed,,,
1257,0.06344441,31.73568,36.122,,,
1258,0.06179508,23.01179,29.49031,,,
1259,0.06442574,18.04513,24.65925,,,
1260,0.06757796,16.53453,23.06374,,,
1261,0.06410011,13.31818,18.75339,,,
1262,0.06839477,21.12889,18.1029,,,
1263,0.06996354,21.04131,18.16162,,,
1264,0.06288121,20.65971,17.38637,,,
1265,0.06420763,20.0394,16.67368,,,
1266,0.09061663,20.30926,16.97961,,,
1267,0.06347308,25.09772,24.06735,,,
1268,0.06310512,33.60951,32.54889,,,
1269,0.06229821,28.23191,eye closed,,,
1270,0.06822138,26.25241,26.32441,,,
1271,0.06073592,25.3499,23.63705,,,
1272,0.06226817,22.42204,eye closed,,,
1273,0.07310484,31.22332,33.41759,,,
1274,0.06430491,48.82225,45.39351,,,
1275,0.06607029,61.61721,58.11172,,,
1276,0.05922313,71.00842,67.50842,,,
1277,0.06300613,80.39059,77.00981,,,
1278,0.05652318,81.0973,78.03599,,,
1279,0.06514049,82.03381,78.45547,,,
1280,0.05728811,87.57261,84.82879,,,
1281,0.05512337,88.4185,86.79764,,,
1282,0.0790775,90.33952,88.2029,,,
1283,0.05632862,91.10852,88.66415,,,
1284,0.05202577,91.42532,88.88145,,,
1285,0.05600162,91.14587,88.41238,,,
1286,0.05195818,94.83852,91.76264,,,
1287,0.06482237,94.00031,90.96914,,,
1288,0.05414715,93.22472,89.99292,,,
1289,0.05493086,92.34937,89.10392,,,
1290,0.05144823,91.28078,87.91654,,,
1291,0.05038122,90.69814,88.44292,,,
1292,0.04976443,89.37953,87.28562,,,
1293,0.05147929,87.83666,85.7822,,,
1294,0.06898186,85.9405,83.99448,,,
1295,0.06494047,84.43708,82.56578,,,
1296,0.1617984,83.81904,81.42641,,,
1297,0.1160259,80.81197,78.01513,,,
1298,0.07600003,75.42262,72.55866,,,
1299,0.07908398,71.58398,68.01083,,,
1300,0.07760771,69.32565,65.04191,,,
1301,0.06254021,64.13133,60.88651,,,
1302,0.06412264,57.63682,54.48902,,,
1303,0.06481487,58.19487,53.2686,,,
1304,0.09412247,45.4024,41.90461,,,
1305,0.09646265,27.51123,eye closed,,,
1306,0.08035886,32.60105,eye closed,,,
